gene_id,domain_name,domain_start,domain_end
rv0233,PF00268,NA,NA
nrdf2,PF00268,NA,NA
rv3048c,PF00268,NA,NA
nrde,PF02867,NA,NA
nrde,PF00317,NA,NA
nrde,PF08343,NA,NA
rv3051c,PF02867,NA,NA
rv3051c,PF00317,NA,NA
rv3051c,PF08343,NA,NA
mtv012.66c,PF02867,NA,NA
mtv012.66c,PF00317,NA,NA
mtv012.66c,PF08343,NA,NA
ribba,PF00926,NA,NA
ribba,PF00925,NA,NA
riba,PF00926,NA,NA
riba,PF00925,NA,NA
riba2,PF00926,NA,NA
riba2,PF00925,NA,NA
rv1415,PF00926,NA,NA
rv1415,PF00925,NA,NA
mtcy21b4.33,PF00926,NA,NA
mtcy21b4.33,PF00925,NA,NA
rho,PF00006,223,301
rho,PF07498,223,301
rho,PF07497,223,301
rv1297,PF00006,223,301
rv1297,PF07498,223,301
rv1297,PF07497,223,301
mtcy373.17,PF00006,223,301
mtcy373.17,PF07498,223,301
mtcy373.17,PF07497,223,301
rela,PF13291,53,150
rela,PF13328,53,150
rela,PF19296,53,150
rela,PF04607,53,150
rela,PF02824,53,150
rv2583c,PF13291,53,150
rv2583c,PF13328,53,150
rv2583c,PF19296,53,150
rv2583c,PF04607,53,150
rv2583c,PF02824,53,150
mtcy227.18,PF13291,53,150
mtcy227.18,PF13328,53,150
mtcy227.18,PF19296,53,150
mtcy227.18,PF04607,53,150
mtcy227.18,PF02824,53,150
trxb,PF07992,NA,NA
trxb2,PF07992,NA,NA
trxr,PF07992,NA,NA
rv3913,PF07992,NA,NA
mtv028.04,PF07992,NA,NA
mtr,PF07992,NA,NA
mtr,PF02852,NA,NA
gora,PF07992,NA,NA
gora,PF02852,NA,NA
rv2855,PF07992,NA,NA
rv2855,PF02852,NA,NA
lpda,PF07992,NA,NA
lpda,PF02852,NA,NA
lpda-2,PF07992,NA,NA
lpda-2,PF02852,NA,NA
rv3303c,PF07992,NA,NA
rv3303c,PF02852,NA,NA
lpdc,PF07992,NA,NA
lpdc,PF02852,NA,NA
lpd,PF07992,NA,NA
lpd,PF02852,NA,NA
rv0462,PF07992,NA,NA
rv0462,PF02852,NA,NA
mtv038.06,PF07992,NA,NA
mtv038.06,PF02852,NA,NA
reca,PF14890,366,508
reca,PF14528,366,508
reca,PF00154,366,508
reca,PF21096,366,508
rv2737c,PF14890,366,508
rv2737c,PF14528,366,508
rv2737c,PF00154,366,508
rv2737c,PF21096,366,508
mtv002.02c,PF14890,366,508
mtv002.02c,PF14528,366,508
mtv002.02c,PF00154,366,508
mtv002.02c,PF21096,366,508
pyrg,PF06418,303,551
pyrg,PF00117,303,551
rv1699,PF06418,303,551
rv1699,PF00117,303,551
mtci125.21,PF06418,303,551
mtci125.21,PF00117,303,551
pup,PF05639,NA,NA
rv2111c,PF05639,NA,NA
pth,PF01195,NA,NA
rv1014c,PF01195,NA,NA
mtcy10g2.35,PF01195,NA,NA
hpt,PF00156,NA,NA
hprt,PF00156,NA,NA
rv3624c,PF00156,NA,NA
mtcy15c10.28,PF00156,NA,NA
hip1,PF00561,102,497
caea,PF00561,102,497
rv2224c,PF00561,102,497
mtcy427.05c,PF00561,102,497
lexa,PF01726,NA,NA
lexa,PF00717,NA,NA
rv2720,PF01726,NA,NA
rv2720,PF00717,NA,NA
mtcy05a6.41,PF01726,NA,NA
mtcy05a6.41,PF00717,NA,NA
rv3671c,PF02674,193,384
rv3671c,PF13365,193,384
mec,PF14464,11,134
mec+,PF14464,11,134
rv1334,PF14464,11,134
mtcy130.19,PF14464,11,134
rip1,PF17820,121,203
rip1,PF02163,121,203
rv2869c,PF17820,121,203
rv2869c,PF02163,121,203
mtv003.15c,PF17820,121,203
mtv003.15c,PF02163,121,203
prcb,PF00227,NA,NA
rv2110c,PF00227,NA,NA
prca,PF00227,NA,NA
rv2109c,PF00227,NA,NA
ppnk,PF01513,NA,NA
ppnk,PF20143,NA,NA
rv1695,PF01513,NA,NA
rv1695,PF20143,NA,NA
mtci125.17,PF01513,NA,NA
mtci125.17,PF20143,NA,NA
pstp,PF13672,9,238
mstp,PF13672,9,238
ppp,PF13672,9,238
rv0018c,PF13672,9,238
ppe51,PF00823,NA,NA
ppe51,PF12484,NA,NA
rv3136,PF00823,NA,NA
rv3136,PF12484,NA,NA
ppe15,PF00823,NA,NA
ppe15,PF12484,NA,NA
mper1,PF00823,NA,NA
mper1,PF12484,NA,NA
rv1039c,PF00823,NA,NA
rv1039c,PF12484,NA,NA
ppa,PF00719,NA,NA
rv3628,PF00719,NA,NA
mtcy15c10.24,PF00719,NA,NA
pknl,PF00069,19,278
rv2176,PF00069,19,278
mtv021.09,PF00069,19,278
pknk,PF13191,26,283
pknk,PF00069,26,283
rv3080c,PF13191,26,283
rv3080c,PF00069,26,283
mtcy22d7.01,PF13191,26,283
mtcy22d7.01,PF00069,26,283
mtv013.01c,PF13191,26,283
mtv013.01c,PF00069,26,283
pknj,PF00069,14,276
pknj,PF14032,14,276
rv2088,PF00069,14,276
rv2088,PF14032,14,276
mtcy49.28,PF00069,14,276
mtcy49.28,PF14032,14,276
pkni,PF00069,12,252
rv2914c,PF00069,12,252
mtcy338.02c,PF00069,12,252
pknh,PF00069,16,276
pknh,PF14032,16,276
rv1266c,PF00069,16,276
rv1266c,PF14032,16,276
mtcy50.16,PF00069,16,276
mtcy50.16,PF14032,16,276
pkng,PF00069,151,396
pkng,PF16919,151,396
pkng,PF16918,151,396
rv0410c,PF00069,151,396
rv0410c,PF16919,151,396
rv0410c,PF16918,151,396
mtcy22g10.06c,PF00069,151,396
mtcy22g10.06c,PF16919,151,396
mtcy22g10.06c,PF16918,151,396
pknf,PF00069,12,279
rv1746,PF00069,12,279
mtcy28.09,PF00069,12,279
pkne,PF00069,16,275
pkne,PF13462,16,275
rv1743,PF00069,16,275
rv1743,PF13462,16,275
mtcy28.05,PF00069,16,275
mtcy28.05,PF13462,16,275
pknd,PF01436,15,276
pknd,PF00069,15,276
rv0931c,PF01436,15,276
rv0931c,PF00069,15,276
mtcy08c9.08,PF01436,15,276
mtcy08c9.08,PF00069,15,276
pknb,PF03793,11,274
pknb,PF00069,11,274
rv0014c,PF03793,11,274
rv0014c,PF00069,11,274
mtcy10h4.14c,PF03793,11,274
mtcy10h4.14c,PF00069,11,274
pkna,PF00069,13,272
rv0015c,PF00069,13,272
mtcy10h4.15c,PF00069,13,272
ptpa,PF01451,NA,NA
mptpa,PF01451,NA,NA
rv2234,PF01451,NA,NA
mtcy427.15,PF01451,NA,NA
plcb,PF04185,NA,NA
mpcb,PF04185,NA,NA
rv2350c,PF04185,NA,NA
mtcy98.19c,PF04185,NA,NA
plca,PF04185,NA,NA
mpca,PF04185,NA,NA
mtp40,PF04185,NA,NA
rv2351c,PF04185,NA,NA
mtcy98.20c,PF04185,NA,NA
rv1885c,PF01817,34,113
rv0948c,PF01817,23,105
mtcy10d7.26,PF01817,23,105
phea,PF01842,3,189
phea,PF00800,3,189
rv3838c,PF01842,3,189
rv3838c,PF00800,3,189
gpgp,PF00300,NA,NA
rv2419c,PF00300,NA,NA
pfkb,PF00294,NA,NA
rv2029c,PF00294,NA,NA
adok,PF00294,NA,NA
cbhk,PF00294,NA,NA
rv2202c,PF00294,NA,NA
mtcy190.13c,PF00294,NA,NA
pfka,PF00365,NA,NA
rv3010c,PF00365,NA,NA
mtv012.24c,PF00365,NA,NA
ahpe,PF00578,2,153
rv2238c,PF00578,2,153
mtcy427.19c,PF00578,2,153
katg,PF00141,NA,NA
rv1908c,PF00141,NA,NA
mtcy180.10,PF00141,NA,NA
pe_pgrs33,PF00934,1,93
pe_pgrs33,PF21526,1,93
rv1818c,PF00934,1,93
rv1818c,PF21526,1,93
mtcy1a11.25c,PF00934,1,93
mtcy1a11.25c,PF21526,1,93
pckg,PF00821,NA,NA
pckg,PF17297,NA,NA
pck1,PF00821,NA,NA
pck1,PF17297,NA,NA
pcka,PF00821,NA,NA
pcka,PF17297,NA,NA
rv0211,PF00821,NA,NA
rv0211,PF17297,NA,NA
mtcy08d5.06,PF00821,NA,NA
mtcy08d5.06,PF17297,NA,NA
mazf3,PF02452,NA,NA
mazf-mt6,PF02452,NA,NA
rv1102c,PF02452,NA,NA
mazf6,PF02452,NA,NA
mazf-mt3,PF02452,NA,NA
rv1991c,PF02452,NA,NA
mtcy39.28,PF02452,NA,NA
cysh,PF01507,NA,NA
rv2392,PF01507,NA,NA
mtcy253.29c,PF01507,NA,NA
papa3,PF00668,NA,NA
rv1182,PF00668,NA,NA
pand,PF02261,NA,NA
rv3601c,PF02261,NA,NA
mtcy07h7b.21,PF02261,NA,NA
panc,PF02569,NA,NA
rv3602c,PF02569,NA,NA
mtcy07h7b.20,PF02569,NA,NA
panb,PF02548,NA,NA
rv2225,PF02548,NA,NA
mtcy427.06,PF02548,NA,NA
papa5,PF16911,NA,NA
rv2939,PF16911,NA,NA
mtcy19h9.07,PF16911,NA,NA
lsr2,PF11774,NA,NA
lsr2,PF23359,NA,NA
rv3597c,PF11774,NA,NA
rv3597c,PF23359,NA,NA
mtcy07h7b.25,PF11774,NA,NA
mtcy07h7b.25,PF23359,NA,NA
glf,PF03275,NA,NA
glf,PF13450,NA,NA
rv3809c,PF03275,NA,NA
rv3809c,PF13450,NA,NA
fpra,PF07992,NA,NA
rv3106,PF07992,NA,NA
mtcy164.16,PF07992,NA,NA
apa,PF07174,NA,NA
modd,PF07174,NA,NA
rv1860,PF07174,NA,NA
mtcy359.13,PF07174,NA,NA
kgd,PF00198,NA,NA
kgd,PF16078,NA,NA
kgd,PF00676,NA,NA
kgd,PF16870,NA,NA
kgd,PF02779,NA,NA
rv1248c,PF00198,NA,NA
rv1248c,PF16078,NA,NA
rv1248c,PF00676,NA,NA
rv1248c,PF16870,NA,NA
rv1248c,PF02779,NA,NA
dlat,PF00198,2,77
dlat,PF00364,2,77
dlat,PF02817,2,77
sucb,PF00198,2,77
sucb,PF00364,2,77
sucb,PF02817,2,77
rv2215,PF00198,2,77
rv2215,PF00364,2,77
rv2215,PF02817,2,77
mtcy190.26,PF00198,2,77
mtcy190.26,PF00364,2,77
mtcy190.26,PF02817,2,77
acee,PF17831,NA,NA
acee,PF22613,NA,NA
acee,PF00456,NA,NA
rv2241,PF17831,NA,NA
rv2241,PF22613,NA,NA
rv2241,PF00456,NA,NA
mtcy427.22,PF17831,NA,NA
mtcy427.22,PF22613,NA,NA
mtcy427.22,PF00456,NA,NA
arfa,PF04972,127,196
arfa,PF21923,127,196
arfa,PF00691,127,196
ompa,PF04972,127,196
ompa,PF21923,127,196
ompa,PF00691,127,196
rv0899,PF04972,127,196
rv0899,PF21923,127,196
rv0899,PF00691,127,196
mtcy31.27,PF04972,127,196
mtcy31.27,PF21923,127,196
mtcy31.27,PF00691,127,196
lysa,PF02784,NA,NA
lysa,PF00278,NA,NA
rv1293,PF02784,NA,NA
rv1293,PF00278,NA,NA
mtcy373.13,PF02784,NA,NA
mtcy373.13,PF00278,NA,NA
nuog,PF13510,15,93
nuog,PF22117,15,93
nuog,PF00384,15,93
nuog,PF01568,15,93
nuog,PF10588,15,93
rv3151,PF13510,15,93
rv3151,PF22117,15,93
rv3151,PF00384,15,93
rv3151,PF01568,15,93
rv3151,PF10588,15,93
mtcy03a2.07c,PF13510,15,93
mtcy03a2.07c,PF22117,15,93
mtcy03a2.07c,PF00384,15,93
mtcy03a2.07c,PF01568,15,93
mtcy03a2.07c,PF10588,15,93
sir,PF01077,NA,NA
sir,PF03460,NA,NA
nira,PF01077,NA,NA
nira,PF03460,NA,NA
rv2391,PF01077,NA,NA
rv2391,PF03460,NA,NA
tlya,PF01728,5,67
tlya,PF01479,5,67
rv1694,PF01728,5,67
rv1694,PF01479,5,67
rsla,PF13490,NA,NA
rv0736,PF13490,NA,NA
rsha,PF13490,NA,NA
rv3221a,PF13490,NA,NA
hmp,PF00970,12,124
hmp,PF00111,12,124
hmp,PF00175,12,124
kshb,PF00970,12,124
kshb,PF00111,12,124
kshb,PF00175,12,124
rv3571,PF00970,12,124
rv3571,PF00111,12,124
rv3571,PF00175,12,124
hsaa,PF08028,NA,NA
hsaa,PF02771,NA,NA
rv3570c,PF08028,NA,NA
rv3570c,PF02771,NA,NA
hrp1,PF00571,8,65
rv2626c,PF00571,8,65
higa1,PF01381,42,96
higa,PF01381,42,96
rv1956,PF01381,42,96
gara,PF00498,77,126
rv1827,PF00498,77,126
mtcy1a11.16c,PF00498,77,126
espb,PF18625,NA,NA
espb,PF21856,NA,NA
mtb48,PF18625,NA,NA
mtb48,PF21856,NA,NA
rv3881c,PF18625,NA,NA
rv3881c,PF21856,NA,NA
mtv027.16c,PF18625,NA,NA
mtv027.16c,PF21856,NA,NA
espa,PF18879,NA,NA
rv3616c,PF18879,NA,NA
dpre1,PF04030,19,194
dpre1,PF01565,19,194
rv3790,PF04030,19,194
rv3790,PF01565,19,194
ndka,PF00334,NA,NA
ndk,PF00334,NA,NA
rv2445c,PF00334,NA,NA
mtcy428.01,PF00334,NA,NA
mtv008.01c,PF00334,NA,NA
nat,PF00797,NA,NA
nhoa,PF00797,NA,NA
tbnat,PF00797,NA,NA
rv3566c,PF00797,NA,NA
mtcy06g11.13c,PF00797,NA,NA
nade,PF00795,12,276
nade,PF02540,12,276
rv2438c,PF00795,12,276
rv2438c,PF02540,12,276
mtcy428.08,PF00795,12,276
mtcy428.08,PF02540,12,276
mvin,PF03023,NA,NA
rv3910,PF03023,NA,NA
mshd,PF00583,4,141
rv0819,PF00583,4,141
mca,PF02585,NA,NA
rv1082,PF02585,NA,NA
mshb,PF02585,NA,NA
rv1170,PF02585,NA,NA
mscl,PF01741,NA,NA
rv0985c,PF01741,NA,NA
mtv044.13c,PF01741,NA,NA
narx,PF00384,53,117
narx,PF02613,53,117
narx,PF02665,53,117
rv1736c,PF00384,53,117
rv1736c,PF02613,53,117
rv1736c,PF02665,53,117
narg,PF00384,53,117
narg,PF01568,53,117
rv1161,PF00384,53,117
rv1161,PF01568,53,117
mmpl7,PF03176,NA,NA
rv2942,PF03176,NA,NA
mtcy24g1.07c,PF03176,NA,NA
mmpl3,PF03176,NA,NA
rv0206c,PF03176,NA,NA
mtcy08d5.01c,PF03176,NA,NA
mtv033.14c,PF03176,NA,NA
alka,PF02805,87,185
alka,PF06029,87,185
alka,PF00730,87,185
alka,PF12833,87,185
ada,PF02805,87,185
ada,PF06029,87,185
ada,PF00730,87,185
ada,PF12833,87,185
rv1317c,PF02805,87,185
rv1317c,PF06029,87,185
rv1317c,PF00730,87,185
rv1317c,PF12833,87,185
mtcy130.02c,PF02805,87,185
mtcy130.02c,PF06029,87,185
mtcy130.02c,PF00730,87,185
mtcy130.02c,PF12833,87,185
rv1410c,PF07690,NA,NA
glcb,PF20659,NA,NA
glcb,PF20656,NA,NA
glcb,PF01274,NA,NA
glcb,PF20658,NA,NA
rv1837c,PF20659,NA,NA
rv1837c,PF20656,NA,NA
rv1837c,PF01274,NA,NA
rv1837c,PF20658,NA,NA
mtcy1a11.06,PF20659,NA,NA
mtcy1a11.06,PF20656,NA,NA
mtcy1a11.06,PF01274,NA,NA
mtcy1a11.06,PF20658,NA,NA
map,PF00557,NA,NA
mapb,PF00557,NA,NA
rv2861c,PF00557,NA,NA
mtv003.07c,PF00557,NA,NA
map-1,PF00557,NA,NA
mapa,PF00557,NA,NA
rv0734,PF00557,NA,NA
lprg,PF07161,NA,NA
lpp-27,PF07161,NA,NA
rv1411c,PF07161,NA,NA
mtcy21b4.28c,PF07161,NA,NA
lprf,PF07161,NA,NA
rv1368,PF07161,NA,NA
mtcy02b12.02,PF07161,NA,NA
lpqh,PF05481,NA,NA
rv3763,PF05481,NA,NA
mtv025.111,PF05481,NA,NA
lppx,PF07161,NA,NA
rv2945c,PF07161,NA,NA
mtcy24g1.04,PF07161,NA,NA
lipb,PF21948,38,215
rv2217,PF21948,38,215
mtcy190.28,PF21948,38,215
nlhh,PF07859,NA,NA
liph,PF07859,NA,NA
rv1399c,PF07859,NA,NA
tgs4,PF06974,NA,NA
tgs4,PF03007,NA,NA
rv3088,PF06974,NA,NA
rv3088,PF03007,NA,NA
mtv013.09,PF06974,NA,NA
mtv013.09,PF03007,NA,NA
tgs2,PF06974,NA,NA
tgs2,PF03007,NA,NA
rv3734c,PF06974,NA,NA
rv3734c,PF03007,NA,NA
mtv025.082c,PF06974,NA,NA
mtv025.082c,PF03007,NA,NA
tgs1,PF06974,NA,NA
tgs1,PF03007,NA,NA
rv3130c,PF06974,NA,NA
rv3130c,PF03007,NA,NA
mtcy03a2.28,PF06974,NA,NA
mtcy03a2.28,PF03007,NA,NA
mtcy164.41c,PF06974,NA,NA
mtcy164.41c,PF03007,NA,NA
pbpa,PF21922,NA,NA
pbpa,PF00905,NA,NA
rv0016c,PF21922,NA,NA
rv0016c,PF00905,NA,NA
mtcy10h4.16c,PF21922,NA,NA
mtcy10h4.16c,PF00905,NA,NA
blac,PF13354,NA,NA
blaa,PF13354,NA,NA
rv2068c,PF13354,NA,NA
mtcy49.07c,PF13354,NA,NA
rpib,PF02502,NA,NA
rv2465c,PF02502,NA,NA
mtv008.21c,PF02502,NA,NA
tmk,PF02223,NA,NA
rv3247c,PF02223,NA,NA
prs,PF14572,NA,NA
prs,PF13793,NA,NA
prsa,PF14572,NA,NA
prsa,PF13793,NA,NA
rv1017c,PF14572,NA,NA
rv1017c,PF13793,NA,NA
mtcy10g2.32,PF14572,NA,NA
mtcy10g2.32,PF13793,NA,NA
adk,PF00406,NA,NA
rv0733,PF00406,NA,NA
mtv041.07,PF00406,NA,NA
rv3398c,PF00348,NA,NA
mtcy78.30,PF00348,NA,NA
mhud,PF03992,3,92
rv3592,PF03992,3,92
guab,PF00571,129,185
guab,PF00478,129,185
guab2,PF00571,129,185
guab2,PF00478,129,185
rv3411c,PF00571,129,185
rv3411c,PF00478,129,185
mtcy78.17,PF00571,129,185
mtcy78.17,PF00478,129,185
suhb,PF00459,NA,NA
rv2701c,PF00459,NA,NA
mtcy05a6.22c,PF00459,NA,NA
cysq,PF00459,NA,NA
rv2131c,PF00459,NA,NA
mtcy270.37,PF00459,NA,NA
ilvd,PF24877,NA,NA
ilvd,PF00920,NA,NA
rv0189c,PF24877,NA,NA
rv0189c,PF00920,NA,NA
mtci28.28c,PF24877,NA,NA
mtci28.28c,PF00920,NA,NA
ilvc,PF01450,3,183
ilvc,PF07991,3,183
rv3001c,PF01450,3,183
rv3001c,PF07991,3,183
mtv012.15c,PF01450,3,183
mtv012.15c,PF07991,3,183
icl,PF00463,NA,NA
rv0467,PF00463,NA,NA
mtv038.11,PF00463,NA,NA
icd-1,PF00180,NA,NA
icd,PF00180,NA,NA
rv3339c,PF00180,NA,NA
mtv016.39c,PF00180,NA,NA
htm,PF13649,NA,NA
rv0560c,PF13649,NA,NA
spmt,PF17963,NA,NA
spmt,PF03372,NA,NA
rv0888,PF17963,NA,NA
rv0888,PF03372,NA,NA
mtcy31.16,PF17963,NA,NA
mtcy31.16,PF03372,NA,NA
rv3406,PF02668,NA,NA
mtcy78.22c,PF02668,NA,NA
rv2228c,PF00300,1,139
rv2228c,PF13456,1,139
mtcy427.09c,PF00300,1,139
mtcy427.09c,PF13456,1,139
rv2074,PF01243,NA,NA
mtcy49.13,PF01243,NA,NA
mbct,PF08808,NA,NA
rv1989c,PF08808,NA,NA
mtcy39.30,PF08808,NA,NA
rv1364c,PF13581,86,142
rv1364c,PF08448,86,142
rv1364c,PF07228,86,142
rv1364c,PF01740,86,142
mtcy02b10.28c,PF13581,86,142
mtcy02b10.28c,PF08448,86,142
mtcy02b10.28c,PF07228,86,142
mtcy02b10.28c,PF01740,86,142
rv1288,PF00756,3,50
rv1288,PF01476,3,50
mtcy373.07,PF00756,3,50
mtcy373.07,PF01476,3,50
fcot,PF10862,NA,NA
rv0098,PF10862,NA,NA
mtcy251.17,PF10862,NA,NA
ethr,PF21313,23,83
ethr,PF00440,23,83
etar,PF21313,23,83
etar,PF00440,23,83
rv3855,PF21313,23,83
rv3855,PF00440,23,83
lysg,PF00126,6,62
lysg,PF03466,6,62
argp,PF00126,6,62
argp,PF03466,6,62
rv1985c,PF00126,6,62
rv1985c,PF03466,6,62
mtcy39.34,PF00126,6,62
mtcy39.34,PF03466,6,62
devr,PF00196,3,119
devr,PF00072,3,119
dosr,PF00196,3,119
dosr,PF00072,3,119
rv3133c,PF00196,3,119
rv3133c,PF00072,3,119
ider,PF18357,4,65
ider,PF02742,4,65
ider,PF01325,4,65
dtxr,PF18357,4,65
dtxr,PF02742,4,65
dtxr,PF01325,4,65
rv2711,PF18357,4,65
rv2711,PF02742,4,65
rv2711,PF01325,4,65
mtcy05a6.32,PF18357,4,65
mtcy05a6.32,PF02742,4,65
mtcy05a6.32,PF01325,4,65
crp,PF00027,144,217
crp,PF13545,144,217
rv3676,PF00027,144,217
rv3676,PF13545,144,217
clgr,PF01381,13,67
rv2745c,PF01381,13,67
cmtr,PF01022,3,97
rv1994c,PF01022,3,97
mtcy39.25,PF01022,3,97
dnak,PF00012,NA,NA
rv0350,PF00012,NA,NA
mtcy13e10.10,PF00012,NA,NA
hspx,PF00011,33,143
acr,PF00011,33,143
rv2031c,PF00011,33,143
mtv018.18c,PF00011,33,143
hsaf,PF07836,7,259
hsaf,PF00682,7,259
rv3534c,PF07836,7,259
rv3534c,PF00682,7,259
hupb,PF00216,NA,NA
hlp,PF00216,NA,NA
hup,PF00216,NA,NA
lbp21,PF00216,NA,NA
rv2986c,PF00216,NA,NA
mtcy349.01,PF00216,NA,NA
rv2613c,PF01230,57,166
pat,PF00155,NA,NA
hisc2,PF00155,NA,NA
rv3772,PF00155,NA,NA
mtcy13d12.06,PF00155,NA,NA
hisc,PF00155,NA,NA
hisc1,PF00155,NA,NA
rv1600,PF00155,NA,NA
mtcy336.04c,PF00155,NA,NA
glmu,PF00132,NA,NA
glmu,PF12804,NA,NA
rv1018c,PF00132,NA,NA
rv1018c,PF12804,NA,NA
moez,PF00581,300,390
moez,PF00899,300,390
moeb1,PF00581,300,390
moeb1,PF00899,300,390
rv3206c,PF00581,300,390
rv3206c,PF00899,300,390
uvrd2,PF00570,10,301
uvrd2,PF00580,10,301
uvrd2,PF13361,10,301
rv3198c,PF00570,10,301
rv3198c,PF00580,10,301
rv3198c,PF13361,10,301
mtv014.42c,PF00570,10,301
mtv014.42c,PF00580,10,301
mtv014.42c,PF13361,10,301
uvrd1,PF21196,21,311
uvrd1,PF00580,21,311
uvrd1,PF13361,21,311
ivrd,PF21196,21,311
ivrd,PF00580,21,311
ivrd,PF13361,21,311
pcra,PF21196,21,311
pcra,PF00580,21,311
pcra,PF13361,21,311
rv0949,PF21196,21,311
rv0949,PF00580,21,311
rv0949,PF13361,21,311
mtcy10d7.25c,PF21196,21,311
mtcy10d7.25c,PF00580,21,311
mtcy10d7.25c,PF13361,21,311
recb,PF12705,1,326
recb,PF00580,1,326
recb,PF13361,1,326
rv0630c,PF12705,1,326
rv0630c,PF00580,1,326
rv0630c,PF13361,1,326
mtcy20h10.11c,PF12705,1,326
mtcy20h10.11c,PF00580,1,326
mtcy20h10.11c,PF13361,1,326
recg,PF00270,302,477
recg,PF00271,302,477
recg,PF17191,302,477
rv2973c,PF00270,302,477
rv2973c,PF00271,302,477
rv2973c,PF17191,302,477
mtcy349.14,PF00270,302,477
mtcy349.14,PF00271,302,477
mtcy349.14,PF17191,302,477
dnab,PF00772,195,462
dnab,PF03796,195,462
dnab,PF14890,195,462
dnab,PF14528,195,462
rv0058,PF00772,195,462
rv0058,PF03796,195,462
rv0058,PF14890,195,462
rv0058,PF14528,195,462
mtcy21d4.21,PF00772,195,462
mtcy21d4.21,PF03796,195,462
mtcy21d4.21,PF14890,195,462
mtcy21d4.21,PF14528,195,462
guaa,PF00117,16,205
guaa,PF00958,16,205
guaa,PF02540,16,205
rv3396c,PF00117,16,205
rv3396c,PF00958,16,205
rv3396c,PF02540,16,205
mtcy78.32,PF00117,16,205
mtcy78.32,PF00958,16,205
mtcy78.32,PF02540,16,205
obg,PF09269,2,159
obg,PF01018,2,159
obg,PF01926,2,159
rv2440c,PF09269,2,159
rv2440c,PF01018,2,159
rv2440c,PF01926,2,159
wag31,PF05103,NA,NA
ag84,PF05103,NA,NA
rv2145c,PF05103,NA,NA
mtcy270.23,PF05103,NA,NA
rv1264,PF16701,217,325
rv1264,PF00211,217,325
mtcy50.18c,PF16701,217,325
mtcy50.18c,PF00211,217,325
gpgs,PF00535,NA,NA
rv1208,PF00535,NA,NA
glft1,PF00535,NA,NA
rv3782,PF00535,NA,NA
wbbl,PF00535,NA,NA
wbbl1,PF00535,NA,NA
rv3265c,PF00535,NA,NA
glgm,PF13439,NA,NA
glgm,PF00534,NA,NA
glga,PF13439,NA,NA
glga,PF00534,NA,NA
rv1212c,PF13439,NA,NA
rv1212c,PF00534,NA,NA
pima,PF13692,NA,NA
pima,PF13439,NA,NA
rv2610c,PF13692,NA,NA
rv2610c,PF13439,NA,NA
mtcy01a10.23,PF13692,NA,NA
mtcy01a10.23,PF13439,NA,NA
afta,PF12249,NA,NA
afta,PF12250,NA,NA
rv3792,PF12249,NA,NA
rv3792,PF12250,NA,NA
pmt,PF02366,NA,NA
pmt,PF16192,NA,NA
rv1002c,PF02366,NA,NA
rv1002c,PF16192,NA,NA
mtci237.17c,PF02366,NA,NA
mtci237.17c,PF16192,NA,NA
otsa,PF00982,NA,NA
rv3490,PF00982,NA,NA
glpx,PF03320,NA,NA
rv1099c,PF03320,NA,NA
glbo,PF01152,NA,NA
rv2470,PF01152,NA,NA
mtv008.26,PF01152,NA,NA
glbn,PF01152,NA,NA
rv1542c,PF01152,NA,NA
mtcy48.23,PF01152,NA,NA
glna1,PF00120,16,100
glna1,PF03951,16,100
glna,PF00120,16,100
glna,PF03951,16,100
rv2220,PF00120,16,100
rv2220,PF03951,16,100
mtcy190.31,PF00120,16,100
mtcy190.31,PF03951,16,100
mtcy427.01,PF00120,16,100
mtcy427.01,PF03951,16,100
glgb,PF00128,NA,NA
glgb,PF02806,NA,NA
glgb,PF02922,NA,NA
glgb,PF22019,NA,NA
rv1326c,PF00128,NA,NA
rv1326c,PF02806,NA,NA
rv1326c,PF02922,NA,NA
rv1326c,PF22019,NA,NA
mtcy130.11c,PF00128,NA,NA
mtcy130.11c,PF02806,NA,NA
mtcy130.11c,PF02922,NA,NA
mtcy130.11c,PF22019,NA,NA
pgi,PF00342,NA,NA
rv0946c,PF00342,NA,NA
mtcy10d7.28,PF00342,NA,NA
gap,PF02800,NA,NA
gap,PF00044,NA,NA
rv1436,PF02800,NA,NA
rv1436,PF00044,NA,NA
mtcy493.18c,PF02800,NA,NA
mtcy493.18c,PF00044,NA,NA
zur,PF01475,NA,NA
fur-2,PF01475,NA,NA
furb,PF01475,NA,NA
rv2359,PF01475,NA,NA
fumc,PF10415,NA,NA
fumc,PF00206,NA,NA
fum,PF10415,NA,NA
fum,PF00206,NA,NA
rv1098c,PF10415,NA,NA
rv1098c,PF00206,NA,NA
mtv017.51c,PF10415,NA,NA
mtv017.51c,PF00206,NA,NA
ftsz,PF12327,NA,NA
ftsz,PF00091,NA,NA
rv2150c,PF12327,NA,NA
rv2150c,PF00091,NA,NA
mtcy270.18,PF12327,NA,NA
mtcy270.18,PF00091,NA,NA
roda,PF01098,NA,NA
rv0017c,PF01098,NA,NA
mtcy10h4.17c,PF01098,NA,NA
ecccb1,PF01580,65,259
snm2,PF01580,65,259
rv3871,PF01580,65,259
eccca1,PF01580,456,665
snm1,PF01580,456,665
rv3870,PF01580,456,665
nei1,PF01149,NA,NA
nei1,PF06831,NA,NA
nei1,PF06827,NA,NA
nei2,PF01149,NA,NA
nei2,PF06831,NA,NA
nei2,PF06827,NA,NA
